"","subject","cycle","trial","spots","eyes","legs","arms","color","category","response","dangerous","nutricious","correct","cumulative","RT","choices_simple","performance"
"2138",21,2,58,0,1,0,0,0,1,1,0,0,1,-600,1840,0,0.448275862068966
"2139",21,2,59,1,0,0,1,0,2,2,0,1,1,-500,1639,0,0.457627118644068
"2140",21,2,60,0,0,1,0,0,1,3,0,0,0,-600,4238,1,0.45
"2141",21,2,61,1,0,0,1,1,2,2,0,1,1,-500,4989,0,0.459016393442623
"2142",21,2,62,1,0,1,1,1,4,4,1,1,1,-400,1909,1,0.467741935483871
"2143",21,2,63,0,0,1,0,1,1,1,0,0,1,-300,1457,0,0.476190476190476
"2144",21,2,64,1,0,0,0,1,1,1,0,0,1,-200,3608,0,0.484375
"2145",21,3,65,0,1,1,0,1,1,1,0,0,1,-100,2560,0,0.492307692307692
"2146",21,3,66,0,1,0,0,1,1,1,0,0,1,0,691,0,0.5
"2147",21,3,67,0,1,0,0,1,1,1,0,0,1,100,712,0,0.507462686567164
"2148",21,3,68,0,0,1,1,1,2,2,0,1,1,200,3748,0,0.514705882352941
"2149",21,3,69,0,1,0,0,0,1,1,0,0,1,300,1247,0,0.521739130434783
"2150",21,3,70,0,0,1,0,0,1,1,0,0,1,400,2013,0,0.528571428571429
"2151",21,3,71,1,1,0,1,1,2,2,0,1,1,500,2079,0,0.535211267605634
"2152",21,3,72,0,1,0,1,0,2,2,0,1,1,600,1107,0,0.541666666666667
"2153",21,3,73,1,0,1,1,0,4,4,1,1,1,700,3319,1,0.547945205479452
"2154",21,3,74,0,1,1,1,1,2,2,0,1,1,800,1155,0,0.554054054054054
"2155",21,3,75,1,1,0,0,0,1,3,0,0,0,700,2964,1,0.546666666666667
"2156",21,3,76,0,1,1,0,0,1,1,0,0,1,800,1398,0,0.552631578947368
"2157",21,3,77,1,0,0,0,0,1,1,0,0,1,900,1887,0,0.558441558441558
"2158",21,3,78,1,0,0,1,0,2,4,0,1,0,800,3339,1,0.551282051282051
"2159",21,3,79,0,1,1,0,1,1,1,0,0,1,900,1998,0,0.556962025316456
"2160",21,3,80,0,0,0,0,1,1,1,0,0,1,1000,2431,0,0.5625
"2161",21,3,81,1,1,0,0,0,1,1,0,0,1,1100,974,0,0.567901234567901
"2162",21,3,82,1,1,1,0,1,3,1,1,0,0,1000,1328,0,0.560975609756098
"2163",21,3,83,1,0,1,1,1,4,4,1,1,1,1100,4700,1,0.566265060240964
"2164",21,3,84,0,1,0,0,1,1,1,0,0,1,1200,1055,0,0.571428571428571
"2165",21,3,85,1,1,0,1,0,2,2,0,1,1,1300,4622,0,0.576470588235294
"2166",21,3,86,1,0,0,0,1,1,1,0,0,1,1400,1189,0,0.581395348837209
"2167",21,3,87,1,0,1,0,0,3,1,1,0,0,1300,2094,0,0.574712643678161
"2168",21,3,88,0,0,0,0,0,1,1,0,0,1,1400,3083,0,0.579545454545455
"2169",21,3,89,0,1,1,1,1,2,2,0,1,1,1500,1632,0,0.584269662921348
"2170",21,3,90,0,0,0,0,1,1,1,0,0,1,1600,1032,0,0.588888888888889
"2171",21,3,91,1,1,1,0,0,3,3,1,0,1,1700,2488,1,0.593406593406593
"2172",21,3,92,0,0,1,0,1,1,1,0,0,1,1800,3236,0,0.597826086956522
"2173",21,3,93,1,1,1,0,1,3,3,1,0,1,1900,1892,1,0.602150537634409
"2174",21,3,94,0,1,0,1,1,2,2,0,1,1,2000,1994,0,0.606382978723404
"2175",21,3,95,0,1,1,1,0,2,2,0,1,1,2100,1914,0,0.610526315789474
"2176",21,3,96,0,0,0,1,0,2,2,0,1,1,2200,1423,0,0.614583333333333
"2177",21,0,97,1,1,1,1,1,4,4,1,1,1,2200,8287,1,0.618556701030928
"2178",21,0,98,0,1,0,1,0,2,2,0,1,1,2200,3240,0,0.622448979591837
"2179",21,0,99,0,0,1,0,1,1,1,0,0,1,2200,2397,0,0.626262626262626
"2180",21,0,100,0,0,1,1,1,2,2,0,1,1,2200,3018,0,0.63
"2181",21,0,101,0,1,0,0,0,1,1,0,0,1,2200,1600,0,0.633663366336634
"2182",21,0,102,1,1,0,1,1,2,2,0,1,1,2200,6295,0,0.637254901960784
"2183",21,0,103,1,1,1,1,0,4,4,1,1,1,2200,3217,1,0.640776699029126
"2184",21,0,104,1,0,1,0,1,3,3,1,0,1,2200,2015,1,0.644230769230769
"2185",22,1,1,1,1,0,1,0,2,3,0,1,0,-100,9995,1,0
"2186",22,1,2,1,1,1,1,1,4,3,1,1,0,-200,8906,1,0
"2187",22,1,3,0,1,1,1,0,2,2,0,1,1,-100,2429,0,0.333333333333333
"2188",22,1,4,0,0,1,1,0,2,2,0,1,1,0,2405,0,0.5
"2189",22,1,5,0,0,0,0,0,1,1,0,0,1,100,5078,0,0.6
"2190",22,1,6,1,1,0,0,0,1,1,0,0,1,200,6491,0,0.666666666666667
"2191",22,1,7,0,1,1,0,0,1,2,0,0,0,100,1297,0,0.571428571428571
"2192",22,1,8,0,0,0,1,1,2,1,0,1,0,0,1580,0,0.5
"2193",22,1,9,1,0,1,1,1,4,2,1,1,0,-100,2102,0,0.444444444444444
"2194",22,1,10,1,1,1,1,0,4,4,1,1,1,0,2233,1,0.5
"2195",22,1,11,1,0,1,0,1,3,4,1,0,0,-100,4678,1,0.454545454545455
"2196",22,1,12,1,1,1,0,1,3,2,1,0,0,-200,1548,0,0.416666666666667
"2197",22,1,13,0,1,0,0,0,1,3,0,0,0,-300,3862,1,0.384615384615385
"2198",22,1,14,0,0,0,0,0,1,1,0,0,1,-200,2347,0,0.428571428571429
"2199",22,1,15,1,1,0,0,0,1,1,0,0,1,-100,2391,0,0.466666666666667
"2200",22,1,16,1,0,1,1,0,4,4,1,1,1,0,7649,1,0.5
"2201",22,1,17,1,1,1,1,1,4,4,1,1,1,100,2181,1,0.529411764705882
"2202",22,1,18,1,0,1,0,1,3,4,1,0,0,0,1829,1,0.5
"2203",22,1,19,0,0,1,0,0,1,2,0,0,0,-100,1748,0,0.473684210526316
"2204",22,1,20,1,0,0,1,0,2,1,0,1,0,-200,2198,0,0.45
"2205",22,1,21,0,1,0,1,1,2,2,0,1,1,-100,2287,0,0.476190476190476
"2206",22,1,22,0,0,0,1,1,2,2,0,1,1,0,739,0,0.5
"2207",22,1,23,0,1,0,1,1,2,2,0,1,1,100,670,0,0.521739130434783
"2208",22,1,24,0,1,0,1,1,2,2,0,1,1,200,979,0,0.541666666666667
"2209",22,1,25,0,1,0,0,0,1,1,0,0,1,300,2357,0,0.56
"2210",22,1,26,0,1,0,0,0,1,1,0,0,1,400,1256,0,0.576923076923077
"2211",22,1,27,0,1,1,0,0,1,1,0,0,1,500,2814,0,0.592592592592593
"2212",22,1,28,0,0,1,0,1,1,1,0,0,1,600,1511,0,0.607142857142857
"2213",22,1,29,1,1,1,0,0,3,3,1,0,1,700,6954,1,0.620689655172414
"2214",22,1,30,1,1,0,1,1,2,2,0,1,1,800,2126,0,0.633333333333333
"2215",22,1,31,1,1,0,1,1,2,2,0,1,1,900,778,0,0.645161290322581
"2216",22,1,32,1,0,1,1,0,4,4,1,1,1,1000,4066,1,0.65625
"2217",22,2,33,1,0,1,0,0,3,3,1,0,1,1100,1904,1,0.666666666666667
"2218",22,2,34,1,0,1,0,0,3,3,1,0,1,1200,2461,1,0.676470588235294
"2219",22,2,35,0,0,1,0,1,1,3,0,0,0,1100,4523,1,0.657142857142857
"2220",22,2,36,0,0,0,1,0,2,2,0,1,1,1200,1751,0,0.666666666666667
"2221",22,2,37,0,1,1,1,1,2,2,0,1,1,1300,1562,0,0.675675675675676
"2222",22,2,38,1,1,0,0,1,1,3,0,0,0,1200,3100,1,0.657894736842105
"2223",22,2,39,0,1,1,1,0,2,2,0,1,1,1300,3479,0,0.666666666666667
"2224",22,2,40,1,1,1,0,1,3,3,1,0,1,1400,3101,1,0.675
"2225",22,2,41,1,1,1,1,1,4,4,1,1,1,1500,3051,1,0.682926829268293
"2226",22,2,42,1,1,0,0,1,1,3,0,0,0,1400,2072,1,0.666666666666667
"2227",22,2,43,1,1,0,1,0,2,4,0,1,0,1300,5565,1,0.651162790697674
"2228",22,2,44,0,1,0,1,0,2,2,0,1,1,1400,1351,0,0.659090909090909
"2229",22,2,45,1,0,0,0,0,1,3,0,0,0,1300,2291,1,0.644444444444444
"2230",22,2,46,0,1,0,1,0,2,2,0,1,1,1400,1455,0,0.652173913043478
"2231",22,2,47,1,1,0,1,1,2,2,0,1,1,1500,957,0,0.659574468085106
"2232",22,2,48,0,0,1,1,0,2,2,0,1,1,1600,1399,0,0.666666666666667
"2233",22,2,49,0,0,0,0,1,1,1,0,0,1,1700,1432,0,0.673469387755102
"2234",22,2,50,0,0,1,1,1,2,2,0,1,1,1800,1231,0,0.68
"2235",22,2,51,1,0,0,1,1,2,4,0,1,0,1700,1878,1,0.666666666666667
"2236",22,2,52,1,0,1,1,0,4,4,1,1,1,1800,3349,1,0.673076923076923
"2237",22,2,53,1,0,0,1,1,2,2,0,1,1,1900,3477,0,0.679245283018868
"2238",22,2,54,0,0,1,0,0,1,1,0,0,1,2000,1451,0,0.685185185185185
"2239",22,2,55,0,1,1,0,1,1,1,0,0,1,2100,842,0,0.690909090909091
"2240",22,2,56,1,0,1,1,1,4,4,1,1,1,2200,2488,1,0.696428571428571
"2241",22,2,57,0,0,0,1,0,2,2,0,1,1,2300,1492,0,0.701754385964912
"2242",22,2,58,1,1,1,0,0,3,3,1,0,1,2400,2641,1,0.706896551724138
"2243",22,2,59,0,0,1,1,0,2,2,0,1,1,2500,1736,0,0.711864406779661
"2244",22,2,60,1,1,1,0,0,3,3,1,0,1,2600,1948,1,0.716666666666667
"2245",22,2,61,1,0,0,0,1,1,3,0,0,0,2500,4974,1,0.704918032786885
"2246",22,2,62,0,1,1,1,1,2,2,0,1,1,2600,1384,0,0.709677419354839
"2247",22,2,63,0,0,1,0,1,1,1,0,0,1,2700,1202,0,0.714285714285714
"2248",22,2,64,0,0,1,1,1,2,2,0,1,1,2800,1402,0,0.71875
"2249",22,3,65,0,1,1,0,1,1,1,0,0,1,2900,1580,0,0.723076923076923
"2250",22,3,66,1,0,1,0,0,3,3,1,0,1,3000,3789,1,0.727272727272727
"2251",22,3,67,1,0,0,1,0,2,4,0,1,0,2900,4254,1,0.716417910447761
"2252",22,3,68,0,0,0,0,1,1,1,0,0,1,3000,1372,0,0.720588235294118
"2253",22,3,69,0,0,0,0,1,1,1,0,0,1,3100,1391,0,0.72463768115942
"2254",22,3,70,0,1,0,0,1,1,1,0,0,1,3200,1487,0,0.728571428571429
"2255",22,3,71,1,0,0,0,1,1,1,0,0,1,3300,1294,0,0.732394366197183
"2256",22,3,72,1,0,1,1,1,4,4,1,1,1,3400,3203,1,0.736111111111111
"2257",22,3,73,1,0,1,0,1,3,3,1,0,1,3500,2553,1,0.73972602739726
"2258",22,3,74,1,1,0,0,0,1,3,0,0,0,3400,4478,1,0.72972972972973
"2259",22,3,75,0,1,0,1,0,2,2,0,1,1,3500,1329,0,0.733333333333333
"2260",22,3,76,0,1,1,0,1,1,1,0,0,1,3600,1021,0,0.736842105263158
"2261",22,3,77,0,1,0,0,1,1,1,0,0,1,3700,789,0,0.74025974025974
"2262",22,3,78,0,1,0,0,1,1,1,0,0,1,3800,799,0,0.743589743589744
"2263",22,3,79,0,1,1,1,1,2,2,0,1,1,3900,1767,0,0.746835443037975
"2264",22,3,80,0,1,1,0,0,1,1,0,0,1,4000,1321,0,0.75
"2265",22,3,81,1,0,0,0,1,1,1,0,0,1,4100,3878,0,0.753086419753086
"2266",22,3,82,1,1,1,1,0,4,4,1,1,1,4200,1875,1,0.75609756097561
"2267",22,3,83,1,0,0,1,1,2,4,0,1,0,4100,3536,1,0.746987951807229
"2268",22,3,84,0,0,0,1,0,2,2,0,1,1,4200,1067,0,0.75
"2269",22,3,85,1,0,0,0,0,1,3,0,0,0,4100,1656,1,0.741176470588235
"2270",22,3,86,0,0,0,1,1,2,2,0,1,1,4200,1711,0,0.744186046511628
"2271",22,3,87,1,0,0,0,0,1,2,0,0,0,4100,3291,0,0.735632183908046
"2272",22,3,88,1,1,0,0,1,1,1,0,0,1,4200,743,0,0.738636363636364
"2273",22,3,89,0,1,1,1,0,2,2,0,1,1,4300,1427,0,0.741573033707865
"2274",22,3,90,0,0,1,1,1,2,2,0,1,1,4400,522,0,0.744444444444444
"2275",22,3,91,1,1,1,1,0,4,2,1,1,0,4300,1869,0,0.736263736263736
"2276",22,3,92,0,0,0,0,0,1,1,0,0,1,4400,1345,0,0.739130434782609
"2277",22,3,93,1,1,0,1,0,2,2,0,1,1,4500,1419,0,0.741935483870968
"2278",22,3,94,1,1,1,0,1,3,3,1,0,1,4600,2548,1,0.74468085106383
"2279",22,3,95,1,0,0,1,0,2,4,0,1,0,4500,1943,1,0.736842105263158
"2280",22,3,96,0,0,1,0,0,1,1,0,0,1,4600,2281,0,0.739583333333333
"2281",22,0,97,1,1,1,1,1,4,3,1,1,0,4600,6222,1,0.731958762886598
"2282",22,0,98,1,1,1,1,0,4,1,1,1,0,4600,1907,0,0.724489795918367
"2283",22,0,99,1,1,0,1,1,2,1,0,1,0,4600,2478,0,0.717171717171717
"2284",22,0,100,0,1,0,0,0,1,1,0,0,1,4600,3328,0,0.72
"2285",22,0,101,1,0,1,0,1,3,1,1,0,0,4600,2369,0,0.712871287128713
"2286",22,0,102,0,0,1,1,1,2,1,0,1,0,4600,1751,0,0.705882352941177
"2287",22,0,103,0,1,0,1,0,2,3,0,1,0,4600,2519,1,0.699029126213592
"2288",22,0,104,0,0,1,0,1,1,2,0,0,0,4600,2864,0,0.692307692307692
"2289",23,1,1,0,1,1,1,1,2,2,0,1,1,100,15751,0,1
"2290",23,1,2,1,0,1,0,1,3,4,1,0,0,0,3425,1,0.5
"2291",23,1,3,0,0,1,0,0,1,1,0,0,1,100,3368,0,0.666666666666667
"2292",23,1,4,1,1,1,0,1,3,4,1,0,0,0,2915,1,0.5
"2293",23,1,5,1,1,0,0,0,1,4,0,0,0,-100,2918,1,0.4
"2294",23,1,6,0,0,1,1,1,2,2,0,1,1,0,2521,0,0.5
"2295",23,1,7,1,0,0,0,0,1,3,0,0,0,-100,1589,1,0.428571428571429
"2296",23,1,8,1,0,0,0,1,1,2,0,0,0,-200,1540,0,0.375
"2297",23,1,9,0,1,1,0,1,1,2,0,0,0,-300,2591,0,0.333333333333333
"2298",23,1,10,1,1,0,0,1,1,2,0,0,0,-400,4247,0,0.3
"2299",23,1,11,1,1,1,1,0,4,4,1,1,1,-300,4903,1,0.363636363636364
"2300",23,1,12,0,0,0,1,0,2,1,0,1,0,-400,1777,0,0.333333333333333
"2301",23,1,13,0,1,1,1,0,2,4,0,1,0,-500,2315,1,0.307692307692308
"2302",23,1,14,0,1,0,0,0,1,2,0,0,0,-600,11558,0,0.285714285714286
"2303",23,1,15,0,0,1,1,1,2,2,0,1,1,-500,2291,0,0.333333333333333
"2304",23,1,16,1,0,1,1,1,4,4,1,1,1,-400,2309,1,0.375
"2305",23,1,17,0,0,0,1,1,2,2,0,1,1,-300,1057,0,0.411764705882353
"2306",23,1,18,0,1,1,1,0,2,3,0,1,0,-400,5992,1,0.388888888888889
"2307",23,1,19,1,0,1,1,1,4,4,1,1,1,-300,1264,1,0.421052631578947
"2308",23,1,20,1,1,0,1,0,2,4,0,1,0,-400,2805,1,0.4
"2309",23,1,21,1,1,0,1,1,2,1,0,1,0,-500,6206,0,0.380952380952381
"2310",23,1,22,1,0,0,1,0,2,2,0,1,1,-400,4454,0,0.409090909090909
"2311",23,1,23,0,0,0,0,1,1,1,0,0,1,-300,1644,0,0.434782608695652
"2312",23,1,24,0,0,1,0,0,1,2,0,0,0,-400,3474,0,0.416666666666667
"2313",23,1,25,1,1,1,0,0,3,2,1,0,0,-500,5007,0,0.4
"2314",23,1,26,1,1,1,1,0,4,3,1,1,0,-600,2384,1,0.384615384615385
"2315",23,1,27,0,1,0,1,1,2,2,0,1,1,-500,2144,0,0.407407407407407
"2316",23,1,28,0,1,0,0,1,1,2,0,0,0,-600,1802,0,0.392857142857143
"2317",23,1,29,0,0,0,1,1,2,1,0,1,0,-700,1234,0,0.379310344827586
"2318",23,1,30,1,0,1,1,0,4,4,1,1,1,-600,4449,1,0.4
"2319",23,1,31,1,0,0,0,1,1,3,0,0,0,-700,4335,1,0.387096774193548
"2320",23,1,32,1,1,0,0,1,1,1,0,0,1,-600,825,0,0.40625
"2321",23,2,33,0,1,0,1,0,2,2,0,1,1,-500,1400,0,0.424242424242424
"2322",23,2,34,1,1,0,0,1,1,1,0,0,1,-400,3689,0,0.441176470588235
"2323",23,2,35,1,0,1,0,0,3,4,1,0,0,-500,2967,1,0.428571428571429
"2324",23,2,36,1,1,1,1,1,4,4,1,1,1,-400,896,1,0.444444444444444
"2325",23,2,37,1,1,1,1,0,4,3,1,1,0,-500,796,1,0.432432432432432
"2326",23,2,38,0,0,0,1,0,2,1,0,1,0,-600,2996,0,0.421052631578947
"2327",23,2,39,0,0,1,1,0,2,2,0,1,1,-500,13796,0,0.435897435897436
"2328",23,2,40,1,0,0,0,0,1,3,0,0,0,-600,1692,1,0.425
"2329",23,2,41,0,0,0,1,1,2,2,0,1,1,-500,1577,0,0.439024390243902
"2330",23,2,42,0,1,0,1,1,2,2,0,1,1,-400,787,0,0.452380952380952
"2331",23,2,43,0,1,1,1,0,2,2,0,1,1,-300,8003,0,0.465116279069767
"2332",23,2,44,1,0,1,0,0,3,4,1,0,0,-400,2075,1,0.454545454545455
"2333",23,2,45,0,1,1,0,1,1,2,0,0,0,-500,3616,0,0.444444444444444
"2334",23,2,46,0,1,0,0,1,1,2,0,0,0,-600,1815,0,0.434782608695652
"2335",23,2,47,0,0,1,1,1,2,2,0,1,1,-500,5495,0,0.446808510638298
"2336",23,2,48,1,1,0,0,0,1,3,0,0,0,-600,1755,1,0.4375
"2337",23,2,49,1,0,1,1,1,4,4,1,1,1,-500,1221,1,0.448979591836735
"2338",23,2,50,0,0,1,0,1,1,1,0,0,1,-400,1731,0,0.46
"2339",23,2,51,0,0,1,1,0,2,4,0,1,0,-500,3454,1,0.450980392156863
"2340",23,2,52,1,0,0,1,1,2,4,0,1,0,-600,1620,1,0.442307692307692
"2341",23,2,53,0,1,0,1,1,2,2,0,1,1,-500,1171,0,0.452830188679245
"2342",23,2,54,0,0,1,0,1,1,1,0,0,1,-400,2501,0,0.462962962962963
"2343",23,2,55,1,0,0,1,0,2,4,0,1,0,-500,1545,1,0.454545454545455
"2344",23,2,56,1,0,1,0,1,3,1,1,0,0,-600,1348,0,0.446428571428571
"2345",23,2,57,1,1,1,0,1,3,3,1,0,1,-500,1720,1,0.456140350877193
"2346",23,2,58,1,0,0,0,0,1,3,0,0,0,-600,2890,1,0.448275862068966
"2347",23,2,59,0,1,0,0,1,1,2,0,0,0,-700,3879,0,0.440677966101695
"2348",23,2,60,0,0,0,0,0,1,1,0,0,1,-600,1548,0,0.45
"2349",23,2,61,0,0,0,0,1,1,1,0,0,1,-500,943,0,0.459016393442623
"2350",23,2,62,0,1,1,0,0,1,3,0,0,0,-600,2018,1,0.451612903225806
"2351",23,2,63,1,0,1,1,0,4,4,1,1,1,-500,1970,1,0.46031746031746
"2352",23,2,64,0,0,1,0,0,1,1,0,0,1,-400,2873,0,0.46875
"2353",23,3,65,0,0,0,0,0,1,1,0,0,1,-300,1311,0,0.476923076923077
"2354",23,3,66,0,1,0,1,0,2,2,0,1,1,-200,4005,0,0.484848484848485
"2355",23,3,67,1,0,0,1,0,2,4,0,1,0,-300,1284,1,0.477611940298507
"2356",23,3,68,1,1,0,1,0,2,4,0,1,0,-400,4018,1,0.470588235294118
"2357",23,3,69,0,0,0,1,0,2,2,0,1,1,-300,2714,0,0.478260869565217
"2358",23,3,70,1,1,1,1,1,4,4,1,1,1,-200,1790,1,0.485714285714286
"2359",23,3,71,0,0,1,0,1,1,1,0,0,1,-100,1534,0,0.492957746478873
"2360",23,3,72,1,1,1,0,1,3,1,1,0,0,-200,4210,0,0.486111111111111
"2361",23,3,73,0,1,0,0,0,1,1,0,0,1,-100,1057,0,0.493150684931507
"2362",23,3,74,0,0,0,0,1,1,1,0,0,1,0,976,0,0.5
"2363",23,3,75,0,0,0,0,0,1,1,0,0,1,100,882,0,0.506666666666667
"2364",23,3,76,1,1,1,1,1,4,4,1,1,1,200,2791,1,0.513157894736842
"2365",23,3,77,0,1,1,1,1,2,2,0,1,1,300,2479,0,0.519480519480519
"2366",23,3,78,1,1,0,1,1,2,3,0,1,0,200,2388,1,0.512820512820513
"2367",23,3,79,1,1,0,1,1,2,3,0,1,0,100,3245,1,0.506329113924051
"2368",23,3,80,0,1,1,1,1,2,2,0,1,1,200,2723,0,0.5125
"2369",23,3,81,1,1,1,0,0,3,3,1,0,1,300,1559,1,0.518518518518518
"2370",23,3,82,1,1,0,1,0,2,3,0,1,0,200,5609,1,0.51219512195122
"2371",23,3,83,0,0,1,1,0,2,2,0,1,1,300,2938,0,0.518072289156627
"2372",23,3,84,0,1,1,0,0,1,1,0,0,1,400,911,0,0.523809523809524
"2373",23,3,85,1,1,1,0,0,3,1,1,0,0,300,2625,0,0.517647058823529
"2374",23,3,86,1,0,0,0,1,1,3,0,0,0,200,1273,1,0.511627906976744
"2375",23,3,87,0,1,0,0,0,1,1,0,0,1,300,1462,0,0.517241379310345
"2376",23,3,88,1,0,1,0,0,3,3,1,0,1,400,1350,1,0.522727272727273
"2377",23,3,89,0,1,0,1,0,2,2,0,1,1,500,3256,0,0.528089887640449
"2378",23,3,90,0,1,1,0,1,1,1,0,0,1,600,3207,0,0.533333333333333
"2379",23,3,91,1,0,0,1,1,2,4,0,1,0,500,2566,1,0.527472527472527
"2380",23,3,92,0,1,1,0,0,1,1,0,0,1,600,2224,0,0.532608695652174
"2381",23,3,93,1,1,0,0,0,1,3,0,0,0,500,2568,1,0.526881720430108
"2382",23,3,94,1,0,1,1,0,4,4,1,1,1,600,3073,1,0.531914893617021
"2383",23,3,95,1,0,1,0,1,3,3,1,0,1,700,2054,1,0.536842105263158
"2384",23,3,96,1,0,0,1,1,2,4,0,1,0,600,4710,1,0.53125
"2385",23,0,97,0,1,0,0,0,1,1,0,0,1,600,3729,0,0.536082474226804
"2386",23,0,98,1,1,0,1,1,2,2,0,1,1,600,2554,0,0.540816326530612
"2387",23,0,99,0,0,1,1,1,2,2,0,1,1,600,2993,0,0.545454545454545
"2388",23,0,100,0,0,1,0,1,1,2,0,0,0,600,1873,0,0.54
"2389",23,0,101,0,1,0,1,0,2,1,0,1,0,600,1435,0,0.534653465346535
"2390",23,0,102,1,0,1,0,1,3,2,1,0,0,600,4317,0,0.529411764705882
"2391",23,0,103,1,1,1,1,0,4,4,1,1,1,600,3664,1,0.533980582524272
"2392",23,0,104,1,1,1,1,1,4,4,1,1,1,600,1641,1,0.538461538461538
"2393",24,1,1,1,0,1,0,1,3,3,1,0,1,100,9730,1,1
"2394",24,1,2,0,1,0,0,1,1,2,0,0,0,0,5798,0,0.5
"2395",24,1,3,1,1,0,1,0,2,1,0,1,0,-100,6974,0,0.333333333333333
"2396",24,1,4,1,1,0,1,1,2,4,0,1,0,-200,30143,1,0.25
"2397",24,1,5,1,0,1,0,0,3,2,1,0,0,-300,3706,0,0.2
"2398",24,1,6,0,0,1,0,0,1,1,0,0,1,-200,3206,0,0.333333333333333
"2399",24,1,7,1,1,0,1,0,2,3,0,1,0,-300,14334,1,0.285714285714286
"2400",24,1,8,1,0,0,0,1,1,4,0,0,0,-400,4113,1,0.25
"2401",24,1,9,1,1,0,0,1,1,1,0,0,1,-300,2036,0,0.333333333333333
"2402",24,1,10,1,1,0,0,1,1,3,0,0,0,-400,6965,1,0.3
"2403",24,1,11,1,1,0,0,1,1,1,0,0,1,-300,1637,0,0.363636363636364
"2404",24,1,12,0,1,1,0,1,1,2,0,0,0,-400,2501,0,0.333333333333333
"2405",24,1,13,0,0,0,0,1,1,1,0,0,1,-300,1240,0,0.384615384615385
"2406",24,1,14,1,0,1,0,0,3,3,1,0,1,-200,5007,1,0.428571428571429
"2407",24,1,15,1,0,0,0,1,1,1,0,0,1,-100,1521,0,0.466666666666667
"2408",24,1,16,1,0,1,1,0,4,3,1,1,0,-200,2915,1,0.4375
"2409",24,1,17,0,0,1,1,1,2,2,0,1,1,-100,1421,0,0.470588235294118
"2410",24,1,18,0,0,0,1,0,2,1,0,1,0,-200,2510,0,0.444444444444444
"2411",24,1,19,0,0,0,0,0,1,1,0,0,1,-100,1584,0,0.473684210526316
"2412",24,1,20,1,0,0,1,0,2,2,0,1,1,0,1930,0,0.5
"2413",24,1,21,1,1,1,0,0,3,4,1,0,0,-100,2182,1,0.476190476190476
"2414",24,1,22,1,0,1,1,1,4,3,1,1,0,-200,1876,1,0.454545454545455
"2415",24,1,23,0,0,0,1,0,2,1,0,1,0,-300,3753,0,0.434782608695652
"2416",24,1,24,1,1,1,0,1,3,1,1,0,0,-400,5187,0,0.416666666666667
"2417",24,1,25,1,1,0,1,0,2,2,0,1,1,-300,2211,0,0.44
"2418",24,1,26,0,0,1,0,1,1,4,0,0,0,-400,7356,1,0.423076923076923
"2419",24,1,27,0,0,1,1,1,2,2,0,1,1,-300,5621,0,0.444444444444444
"2420",24,1,28,0,0,1,0,1,1,1,0,0,1,-200,1492,0,0.464285714285714
"2421",24,1,29,0,1,1,1,0,2,2,0,1,1,-100,1097,0,0.482758620689655
"2422",24,1,30,0,1,0,1,0,2,2,0,1,1,0,950,0,0.5
"2423",24,1,31,0,0,0,0,0,1,1,0,0,1,100,1279,0,0.516129032258065
"2424",24,1,32,0,1,0,1,0,2,2,0,1,1,200,925,0,0.53125
"2425",24,2,33,0,1,1,0,0,1,1,0,0,1,300,1193,0,0.545454545454545
"2426",24,2,34,0,1,1,1,0,2,2,0,1,1,400,834,0,0.558823529411765
"2427",24,2,35,1,1,1,0,1,3,3,1,0,1,500,2351,1,0.571428571428571
"2428",24,2,36,1,0,1,1,1,4,3,1,1,0,400,1971,1,0.555555555555556
"2429",24,2,37,0,1,1,0,0,1,1,0,0,1,500,1331,0,0.567567567567568
"2430",24,2,38,0,1,1,0,1,1,1,0,0,1,600,2117,0,0.578947368421053
"2431",24,2,39,1,0,0,1,0,2,2,0,1,1,700,6107,0,0.58974358974359
"2432",24,2,40,1,0,0,1,1,2,2,0,1,1,800,1637,0,0.6
"2433",24,2,41,1,1,0,1,1,2,2,0,1,1,900,980,0,0.609756097560976
"2434",24,2,42,1,0,0,0,0,1,1,0,0,1,1000,1254,0,0.619047619047619
"2435",24,2,43,1,1,1,0,0,3,4,1,0,0,900,2587,1,0.604651162790698
"2436",24,2,44,1,1,1,1,0,4,2,1,1,0,800,1796,0,0.590909090909091
"2437",24,2,45,0,1,1,1,0,2,4,0,1,0,700,1307,1,0.577777777777778
"2438",24,2,46,1,0,1,0,1,3,1,1,0,0,600,1454,0,0.565217391304348
"2439",24,2,47,0,1,0,0,0,1,1,0,0,1,700,1165,0,0.574468085106383
"2440",24,2,48,1,1,0,1,1,2,2,0,1,1,800,1295,0,0.583333333333333
"2441",24,2,49,0,1,1,0,1,1,3,0,0,0,700,3499,1,0.571428571428571
"2442",24,2,50,0,1,0,0,0,1,1,0,0,1,800,1023,0,0.58
"2443",24,2,51,0,1,1,1,1,2,3,0,1,0,700,2911,1,0.568627450980392
"2444",24,2,52,0,0,1,0,0,1,1,0,0,1,800,4427,0,0.576923076923077
"2445",24,2,53,0,0,1,1,0,2,2,0,1,1,900,1258,0,0.584905660377358
"2446",24,2,54,1,1,1,1,1,4,4,1,1,1,1000,3871,1,0.592592592592593
"2447",24,2,55,1,0,1,0,0,3,2,1,0,0,900,1540,0,0.581818181818182
